NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;TN;TX;TM
30258001;NIMES-GARONS;43.772833;4.412833;94;19640101;;5.0;12.2;
30258001;NIMES-GARONS;43.772833;4.412833;94;19640102;0.0;2.8;9.9;5.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640103;0.0;0.3;9.6;3.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640104;0.0;0.0;11.2;4.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640105;0.0;-0.2;9.7;4.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640106;0.0;-1.2;6.3;2.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640107;0.0;-1.0;4.8;1.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640108;0.0;-0.5;5.9;1.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640109;0.0;-2.1;5.5;0.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640110;0.0;-1.0;8.0;3.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640111;12.5;-1.0;7.4;3.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640112;5.8;4.1;11.4;7.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640113;18.0;7.3;14.1;10.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640114;0.0;8.4;13.7;10.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640115;0.7;6.2;10.5;8.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640116;0.0;6.7;10.3;7.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640117;0.0;2.8;11.8;6.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640118;0.2;5.3;9.4;6.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640119;0.0;4.2;8.0;6.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640120;0.0;4.0;10.4;7.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640121;0.0;1.6;10.5;5.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640122;0.0;-0.3;9.8;3.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640123;0.0;-1.3;9.3;3.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640124;0.0;-1.7;8.3;2.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640125;0.0;-4.1;3.4;-0.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640126;0.0;-1.9;3.8;0.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640127;0.0;-2.4;3.4;-0.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640128;0.0;-2.9;8.1;2.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640129;0.0;0.7;10.6;4.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640130;0.0;1.8;10.8;5.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640131;0.0;4.2;11.2;6.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640201;0.0;4.4;15.9;9.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640202;0.0;9.0;16.7;12.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640203;0.0;9.2;15.0;11.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640204;0.0;7.1;15.3;10.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640205;0.0;4.3;12.3;7.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640206;0.0;2.0;8.4;4.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640207;0.0;0.8;6.6;3.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640208;0.0;-1.0;7.0;2.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640209;0.0;0.3;10.1;5.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640210;0.0;4.7;10.7;7.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640211;0.0;3.3;11.0;6.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640212;0.0;2.3;11.9;6.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640213;0.0;0.2;10.7;5.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640214;22.8;3.8;11.3;7.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640215;8.8;7.5;9.8;8.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640216;16.6;6.1;11.5;8.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640217;0.6;7.0;12.2;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640218;6.8;6.8;15.6;10.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640219;7.2;9.0;13.0;10.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640220;0.0;6.1;13.0;8.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640221;0.0;1.5;12.4;6.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640222;0.9;6.0;8.3;7.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640223;3.2;5.0;8.6;6.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640224;16.2;6.1;11.1;8.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640225;37.6;9.2;11.3;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640226;10.1;9.9;14.1;11.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640227;1.0;9.3;15.8;11.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640228;0.0;5.0;14.0;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640229;0.0;7.7;13.3;10.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640301;0.0;5.7;14.8;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640302;0.0;5.6;13.9;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640303;0.0;5.9;15.3;9.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640304;0.0;4.8;15.6;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640305;0.0;4.3;8.3;6.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640306;0.0;1.5;5.8;2.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640307;4.8;-2.4;5.6;1.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640308;11.3;-1.2;1.2;0.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640309;0.0;-4.2;5.2;1.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640310;0.5;-2.4;9.9;3.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640311;0.4;3.9;13.0;8.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640312;46.6;8.5;11.5;9.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640313;0.0;5.6;17.8;10.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640314;7.8;6.9;15.7;11.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640315;0.0;8.6;13.6;10.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640316;0.0;8.4;14.1;10.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640317;0.0;4.8;14.3;8.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640318;0.0;5.4;19.5;11.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640319;0.6;6.2;13.4;11.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640320;33.3;10.9;15.2;12.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640321;0.0;7.3;16.6;11.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640322;2.8;8.0;14.2;10.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640323;0.0;9.9;18.2;13.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640324;13.0;7.8;17.6;12.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640325;9.5;9.2;12.5;11.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640326;0.0;7.3;17.2;10.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640327;0.0;5.8;13.0;8.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640328;0.0;5.7;13.2;8.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640329;13.2;5.2;14.6;9.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640330;14.2;6.0;7.7;7.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640331;0.0;4.8;13.8;9.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640401;9.0;6.1;16.0;9.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640402;3.9;6.2;17.2;10.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640403;0.0;6.3;15.2;10.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640404;0.0;7.8;14.2;10.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640405;0.0;8.3;10.9;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640406;0.1;6.3;12.4;8.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640407;0.0;4.1;11.4;7.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640408;0.0;5.8;15.4;10.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640409;0.0;5.0;16.6;10.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640410;0.0;6.0;19.2;12.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640411;0.0;7.2;22.5;14.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640412;0.0;11.0;21.4;15.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640413;0.0;10.2;20.7;15.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640414;0.0;11.4;19.2;
30258001;NIMES-GARONS;43.772833;4.412833;94;19640415;0.0;7.8;18.9;13.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640416;0.0;10.1;19.2;14.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640417;0.2;10.2;16.8;13.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640418;1.4;11.0;19.8;15.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640419;1.4;13.6;17.8;14.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640420;0.0;8.5;17.2;12.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640421;0.0;7.7;17.3;12.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640422;0.0;7.5;19.6;13.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640423;0.0;9.7;21.0;14.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640424;0.0;11.6;18.3;14.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640425;0.0;9.8;20.5;14.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640426;0.0;10.1;22.2;15.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640427;0.0;8.2;19.7;14.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640428;0.0;11.2;18.4;14.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640429;0.0;12.1;23.7;17.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640430;0.0;12.2;20.9;16.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640501;0.0;8.3;22.8;15.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640502;0.0;11.0;25.0;17.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640503;0.0;13.4;23.0;17.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640504;0.0;15.7;24.5;20.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640505;0.1;14.6;22.8;17.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640506;0.0;10.8;24.7;17.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640507;0.0;12.3;21.4;16.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640508;0.0;12.0;23.7;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640509;2.6;13.0;19.0;15.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640510;0.0;12.5;24.2;18.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640511;0.0;14.6;26.2;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640512;0.0;13.1;26.6;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640513;0.0;12.1;25.4;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640514;0.0;13.2;28.8;20.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640515;0.0;15.5;25.0;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640516;0.0;14.0;25.1;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640517;0.0;12.1;23.2;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640518;0.0;11.8;23.7;18.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640519;0.0;14.0;28.3;20.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640520;0.0;16.1;24.6;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640521;0.0;13.6;24.6;18.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640522;3.5;12.7;23.8;17.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640523;48.0;12.5;17.2;15.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640524;23.0;14.5;21.2;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640525;0.0;11.5;21.2;16.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640526;0.2;10.3;19.5;15.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640527;0.0;12.8;21.8;17.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640528;0.0;13.8;23.8;18.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640529;0.0;14.3;27.0;20.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640530;0.0;16.2;27.3;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640531;0.0;17.4;22.9;19.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640601;1.5;17.8;22.0;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640602;0.0;15.7;23.4;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640603;0.0;16.0;24.6;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640604;2.5;16.2;24.7;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640605;0.6;16.4;24.8;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640606;0.0;15.6;27.3;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640607;0.0;15.2;28.9;21.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640608;0.0;15.1;24.2;20.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640609;0.0;15.1;27.4;22.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640610;0.0;15.8;27.0;21.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640611;0.0;16.4;30.1;22.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640612;0.0;17.6;27.3;22.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640613;0.0;16.4;27.8;21.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640614;0.0;17.7;25.0;21.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640615;0.0;13.8;27.3;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640616;0.0;16.0;26.4;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640617;0.0;17.8;30.4;23.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640618;0.0;17.4;28.3;22.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640619;0.6;16.6;26.2;20.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640620;0.3;18.1;24.1;20.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640621;0.0;16.5;28.7;22.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640622;0.0;16.3;27.1;21.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640623;0.0;16.3;28.4;22.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640624;0.0;17.4;28.1;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640625;0.0;17.4;27.5;21.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640626;17.5;16.9;28.9;21.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640627;0.8;16.2;27.5;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640628;0.0;19.4;30.9;25.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640629;0.0;20.2;28.8;24.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640630;0.0;18.3;27.6;22.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640701;0.0;19.3;29.7;24.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640702;0.0;20.9;30.6;25.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640703;0.0;18.8;29.8;23.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640704;1.0;17.2;27.7;22.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640705;1.1;18.6;27.9;21.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640706;0.0;16.0;28.1;22.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640707;0.0;16.8;29.1;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640708;0.0;17.6;28.0;23.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640709;0.2;18.8;28.4;22.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640710;0.0;16.0;25.1;19.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640711;0.0;14.1;26.1;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640712;0.0;16.5;28.8;22.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640713;0.3;15.4;25.4;21.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640714;0.0;19.3;29.4;23.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640715;0.0;16.7;31.6;24.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640716;0.0;19.0;34.0;25.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640717;0.0;20.4;34.2;26.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640718;0.0;20.8;34.2;26.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640719;0.0;20.6;34.6;27.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640720;0.0;22.4;32.0;27.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640721;0.0;20.8;32.2;26.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640722;0.0;19.8;32.7;25.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640723;0.0;20.9;31.0;25.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640724;0.0;19.6;31.6;25.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640725;0.0;20.6;32.2;25.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640726;0.0;18.9;29.9;24.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640727;14.0;19.8;28.4;23.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640728;0.0;16.7;30.8;23.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640729;0.0;19.8;32.0;26.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640730;0.0;19.5;33.2;26.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640731;0.0;19.6;33.8;27.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640801;0.0;21.7;33.1;27.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640802;0.0;21.3;30.2;25.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640803;0.0;20.0;29.3;24.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640804;0.0;19.4;31.0;24.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640805;0.0;17.0;31.3;24.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640806;0.0;16.7;28.0;22.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640807;20.5;17.7;24.4;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640808;0.0;17.0;24.4;20.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640809;0.0;14.6;27.0;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640810;0.0;15.0;25.3;20.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640811;0.0;15.4;26.9;21.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640812;0.0;14.3;25.2;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640813;0.0;14.0;27.0;20.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640814;26.4;15.3;22.7;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640815;0.0;15.7;26.5;20.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640816;0.0;16.9;28.4;22.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640817;0.0;17.2;26.1;21.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640818;0.6;18.5;26.5;21.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640819;0.0;14.2;24.9;20.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640820;0.0;15.5;25.3;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640821;10.1;16.1;23.3;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640822;1.1;14.5;26.0;19.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640823;0.0;15.4;25.6;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640824;0.0;16.8;27.6;22.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19640825;0.0;17.2;29.3;22.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640826;0.0;15.7;29.4;21.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640827;0.0;15.8;30.8;23.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640828;0.0;17.9;31.2;24.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640829;0.0;18.8;31.4;23.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640830;0.0;15.8;24.9;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640831;0.0;15.1;27.8;20.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640901;0.0;15.1;26.8;20.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640902;0.0;15.7;25.0;20.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640903;12.6;16.3;20.2;18.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640904;17.4;17.2;24.1;19.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640905;15.0;17.5;24.5;20.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640906;0.0;14.7;24.0;19.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19640907;0.0;15.9;23.9;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640908;0.0;14.2;27.4;20.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640909;0.0;17.9;27.2;21.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640910;0.0;15.1;27.0;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640911;0.0;17.1;25.1;21.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19640912;0.0;19.1;26.4;21.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640913;0.0;19.0;25.0;21.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640914;0.0;18.0;25.9;21.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640915;0.0;17.4;25.3;20.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640916;5.2;18.6;24.8;21.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19640917;0.0;17.4;24.9;20.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640918;0.0;14.3;23.5;18.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640919;0.0;14.0;25.4;19.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640920;0.0;14.8;25.1;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640921;0.0;11.7;20.2;15.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640922;0.0;11.8;22.8;16.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19640923;0.0;11.0;23.5;17.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640924;0.0;13.1;22.3;17.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640925;0.0;13.7;26.6;19.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19640926;1.0;13.8;23.0;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19640927;7.7;18.0;22.5;19.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19640928;0.0;16.6;22.6;18.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19640929;0.0;13.9;23.0;18.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19640930;26.9;15.4;23.0;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641001;41.4;14.9;22.4;19.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19641002;54.4;14.6;22.7;17.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19641003;0.0;14.8;23.8;18.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19641004;0.0;13.8;24.6;18.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19641005;0.0;14.1;23.3;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641006;0.0;14.5;25.0;19.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641007;10.0;14.0;22.3;18.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641008;0.0;13.0;17.8;16.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641009;0.6;8.8;16.3;12.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19641010;0.4;11.0;19.6;14.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19641011;11.2;8.3;17.0;12.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19641012;0.0;6.6;16.4;11.5
30258001;NIMES-GARONS;43.772833;4.412833;94;19641013;0.0;6.9;14.0;11.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19641014;1.2;7.4;16.6;11.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19641015;0.0;9.6;17.7;12.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19641016;0.0;8.5;17.4;12.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19641017;0.0;7.6;16.9;11.8
30258001;NIMES-GARONS;43.772833;4.412833;94;19641018;0.0;8.5;17.0;11.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19641019;0.0;9.6;17.6;12.2
30258001;NIMES-GARONS;43.772833;4.412833;94;19641020;0.0;6.6;13.5;10.0
30258001;NIMES-GARONS;43.772833;4.412833;94;19641021;0.0;6.0;14.4;9.9
30258001;NIMES-GARONS;43.772833;4.412833;94;19641022;0.0;5.3;15.1;9.6
30258001;NIMES-GARONS;43.772833;4.412833;94;19641023;0.0;5.0;14.7;10.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19641024;0.0;4.2;10.0;7.7
30258001;NIMES-GARONS;43.772833;4.412833;94;19641025;0.0;6.0;12.9;9.1
30258001;NIMES-GARONS;43.772833;4.412833;94;19641026;0.0;4.9;12.3;9.4
30258001;NIMES-GARONS;43.772833;4.412833;94;19641027;0.0;5.7;13.5;9.3
30258001;NIMES-GARONS;43.772833;4.412833;94;19641028;2.1;6.1;10.4;8.5
